Scope,Temp. Condition,MoT,Check in Date,Vol,Volume,Weight,      Gross,VolFill,WeightFill,LoadFill, BaseCost, Non-Conformance? , Quarter 
Secondary Outbound,Ambient,Land,3/1/17,3.1,3147600.477,1.3,1269.168,0.629520095,0.423056,0.629520095,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.4,4432554.596,1.9,1921.172,0.886510919,0.640390667,0.886510919,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.3,4273718.4,2.5,2492,0.42737184,0.4984,0.4984,479195, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.2,1196050.236,0.7,726.321,0.398683412,0.726321,0.726321,280749, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.5,5467541.179,2.3,2334.437,1.093508236,0.778145667,1,936198, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1352311.471,0.6,632.188,0.45077049,0.632188,0.632188,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.7,3676400.353,1.7,1663.784,0.735280071,0.554594667,0.735280071,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.6,1552436.629,0.7,719.332,0.517478876,0.719332,0.719332,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.6,1626202.952,0.7,697.407,0.542067651,0.697407,0.697407,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3,2954020.661,1.2,1244.961,0.590804132,0.414987,0.590804132,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.5,4472495.825,2.4,2443,0.894499165,0.814333333,0.894499165,1014367, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.7,3675473.654,1.6,1580.096,0.735094731,0.526698667,0.735094731,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,8.5,8465209.378,3.9,3936.568,0.846520938,0.7873136,0.846520938,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.5,3539785.526,1.5,1530.59,0.707957105,0.510196667,0.707957105,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,35.1,35100000,15.6,15615,0.8775,0.78075,0.8775,3168253, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,36.3,36314402,15.9,15925,0.90786005,0.79625,0.90786005,3168253, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.4,9421672,5.5,5515,0.9421672,1.103,1,1011022, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.8,27836259.35,9,8957.568,0.99415212,0.497642667,0.99415212,"9,500,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39990897.71,16.1,16066.931,0.999772443,0.80334655,0.999772443,1407518, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,55,54977285.57,21.5,21515.811,1.099545711,0.827531192,1,15790500, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,54.6,54596025.98,21.2,21237.683,1.09192052,0.816833962,1,12370500, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39983286,12.2,12245.73,0.99958215,0.6122865,0.99958215,"7,174,300",  ,1
Secondary Outbound,Ambient,Land,3/2/17,39.9,39914130,12.3,12277.95,0.99785325,0.6138975,0.99785325,"7,196,500",  ,1
Secondary Outbound,Ambient,Land,3/2/17,8.1,8129173.64,2.2,2236.08,0.812917364,0.447216,0.812917364,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.3,39336128.31,12.8,12832.61,0.983403208,0.6416305,0.983403208,"6,837,600",  ,1
Secondary Outbound,Ambient,Land,3/2/17,39.9,39878386.41,15.9,15926.906,0.99695966,0.7963453,0.99695966,"9,764,300", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,27.5,27504650.96,11.8,11765.344,0.687616274,0.5882672,0.687616274,7399165, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.4,3448544.2,2.2,2239.8,0.68970884,0.7466,0.7466,671360, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,23.7,23722601.21,6.9,6923.631,0.847235757,0.384646167,0.847235757,"9,050,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.1,3105349.05,1.3,1348.95,0.62106981,0.44965,0.62106981,671360, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,9.5,9481776.326,4.3,4293.841,0.948177633,0.8587682,0.948177633,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,7.4,7355446.575,3,3020.145,0.735544658,0.604029,0.735544658,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,28.9,28913309.36,12.1,12104.807,0.963776979,0.806987133,0.963776979,3021493, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,25.8,25779884.91,10.8,10825.936,0.920710175,0.601440889,0.920710175,"11,100,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,25.3,25264550.53,7.6,7593.075,0.902305376,0.4218375,0.902305376,"8,150,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,24.5,24500673.1,9.4,9356.224,0.875024039,0.519790222,0.875024039,"11,850,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.5,27487767.97,12.1,12091.031,0.981705999,0.671723944,0.981705999,10032720, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.1,27062089.49,9.6,9553.504,0.966503196,0.530750222,0.966503196,"5,200,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.2,27212896.19,10.2,10181.443,0.97188915,0.565635722,0.97188915,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,22.2,22150656,6.6,6580,0.791094857,0.438666667,0.791094857,6185186, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.7,27732434.12,10.9,10867.157,0.990444076,0.603730944,0.990444076,, Base Cost/Check Out/ ,1
Primary Outbound,Ambient,Land,3/2/17,54.1,54059840.06,32.3,32340.36,0.982906183,0.898343333,0.982906183,"7,900,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,28,27967458.02,12.9,12875.863,0.998837787,0.715325722,0.998837787,10550000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,28,27966742.07,12.2,12238.706,0.998812217,0.679928111,0.998812217,8500000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,23.6,23607965.21,10.4,10444.175,0.983665217,0.870347917,0.983665217,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,28,27968751.52,9.3,9256.272,0.998883983,0.514237333,0.998883983,27123738, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27,27029903.36,12.7,12685.002,0.965353691,0.704722333,0.965353691,16059900, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.3,39294746.7,16.6,16643.424,0.982368667,0.8321712,0.982368667,5600000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.9,39889000,16.1,16109.874,0.997225,0.8054937,0.997225,"1,750,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,22.3,22251385.59,10,9961.654,0.55628464,0.4980827,0.55628464,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.4,19405976.42,6.4,6441.64,0.48514941,0.322082,0.48514941,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.9,19895677.27,8.2,8175.825,0.497391932,0.40879125,0.497391932,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,24.4,24410131.02,12,12047.132,0.610253276,0.6023566,0.610253276,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,26.3,26263131.35,9.9,9931.84,0.656578284,0.496592,0.656578284,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,25.8,25755532.8,8.8,8784,0.64388832,0.4392,0.64388832,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,32.5,32451929.6,13.8,13760,0.81129824,0.688,0.81129824,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,25.1,25057987.12,8.5,8546.1,0.626449678,0.427305,0.626449678,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,1.5,1485329.171,0.6,627.277,0.495109724,0.627277,0.627277,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,2,2043118.26,0.8,798.912,0.68103942,0.798912,0.798912,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,2,1978979.254,0.8,806.44,0.659659751,0.80644,0.80644,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.6,3641827.858,1.5,1463.505,0.60697131,0.7317525,0.7317525,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,4.6,4611118.617,1.9,1853.576,0.76851977,0.926788,0.926788,479857, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,13.8,13797680.22,5.7,5717.779,0.492774294,0.317654389,0.492774294,1718619, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,13.7,13669340.39,6.3,6332.678,0.488190728,0.351815444,0.488190728,5136624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,7.2,7179339.03,4.6,4587.507,0.717933903,0.9175014,0.9175014,1208888, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,25.6,25557119,14,13960,0.638927975,0.698,0.698,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,20,19996336.8,14.2,14225,0.49990842,0.71125,0.71125,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.4,19389276.54,10.7,10691.52,0.484731914,0.534576,0.534576,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,21.1,21115088,9.3,9255,0.5278772,0.46275,0.5278772,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.6,19598946,5.6,5628,0.852128087,0.469,0.852128087,1979411, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39994593.63,13.5,13531.44,0.999864841,0.676572,0.999864841,"6,000,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39979413.32,15,14997.172,0.999485333,0.7498586,0.999485333,"7,116,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39999329.62,16.5,16456.438,0.999983241,0.8228219,0.999983241,"5,600,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40,39992466,12.2,12246,0.99981165,0.6123,0.99981165,"5,600,000",  ,1
Secondary Outbound,Ambient,Land,3/2/17,39.8,39789069.92,16.6,16577.739,0.994726748,0.82888695,0.994726748,5250000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38.4,38369006.68,12.8,12841.161,0.959225167,0.64205805,0.959225167,5300000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.9,39863244,13.9,13900.241,0.9965811,0.69501205,0.9965811,5300000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.5,39491627.03,14.7,14748.604,0.987290676,0.7374302,0.987290676,5500000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38.8,38849760,11.9,11875.56,0.971244,0.593778,0.971244,5300000,  ,1
Secondary Outbound,Ambient,Land,3/2/17,18,17990284.68,7.3,7347.843,0.78218629,0.61232025,0.78218629,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.3,19260716.78,7.7,7688.484,0.837422469,0.640707,0.837422469,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,4.2,4169893.799,1.5,1517.086,0.83397876,0.505695333,0.83397876,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.1,19111015.98,8.1,8053.568,0.830913738,0.671130667,0.830913738,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,8.2,8226059.822,3.1,3147.708,0.822605982,0.6295416,0.822605982,867659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,13.4,13412965.97,5.7,5696.32,0.583172433,0.474693333,0.583172433,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,11,11042919.31,4.5,4452.512,0.480126927,0.371042667,0.480126927,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,13.1,13117888.31,5.4,5406.405,0.57034297,0.45053375,0.57034297,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,20,19989894.28,8.5,8476.768,0.869125838,0.706397333,0.869125838,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,9.8,9788047.847,3.8,3770.237,0.978804785,0.7540474,0.978804785,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,33.2,33215289.75,13.9,13866.715,0.830382244,0.69333575,0.830382244,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,32.4,32391896.45,12.2,12232.857,0.809797411,0.61164285,0.809797411,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,8.4,8364693.284,3.9,3898.972,0.836469328,0.7797944,0.836469328,867659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,20,19983544.96,8.6,8561.24,0.868849781,0.713436667,0.868849781,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,6.1,6069330,0.8,750,1.213866,0.25,1,1045167, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38.9,38931833.25,10.8,10845.156,0.973295831,0.5422578,0.973295831,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,36.8,36780277.54,12,11967.166,0.919506938,0.5983583,0.919506938,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,28.5,28529789.38,16.4,16370.018,0.713244734,0.8185009,0.8185009,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,34.5,34456214.53,15.5,15463.967,0.861405363,0.77319835,0.861405363,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40.8,40813114.2,17.1,17055.963,1.020327855,0.85279815,1,2612109, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,10.2,10236503.19,4.1,4126.167,1.023650319,0.8252334,1,812915, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,37.2,37241665.35,16.2,16240.389,0.931041634,0.81201945,0.931041634,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,37.2,37228354.3,16.3,16303.459,0.930708857,0.81517295,0.930708857,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,37.1,37116787.29,15.7,15675.298,0.927919682,0.7837649,0.927919682,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38.4,38426874.79,14,14030.643,0.96067187,0.70153215,0.96067187,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,39.1,39094518.35,14.1,14142.885,0.977362959,0.70714425,0.977362959,2583854, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38.6,38644505.39,14.3,14308.656,0.966112635,0.7154328,0.966112635,2583854, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,16.9,16942843.67,4.8,4814.532,0.736645377,0.401211,0.736645377,1776809, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,20.1,20057097.99,8.6,8590.076,0.872047739,0.715839667,0.872047739,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,8.3,8299982.291,3.5,3509.8,0.829998229,0.70196,0.829998229,867659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,36.4,36443491.55,11.1,11119.69,0.911087289,0.5559845,0.911087289,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,4.2,4160976.38,1.7,1742.684,0.832195276,0.580894667,0.832195276,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,10.2,10215268.3,4.7,4668.952,1.02152683,0.9337904,1,926425, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,13.5,13528081.01,5.8,5810.91,0.588177435,0.4842425,0.588177435,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27,27015000,8.2,8248.397,0.964821429,0.458244278,0.964821429,23649720, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,16,16007571.6,8.1,8094.102,0.695981374,0.6745085,0.695981374,1252921, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,25.3,25274209.63,9.4,9395.75,0.631855241,0.4697875,0.631855241,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,17.9,17883868.81,8.5,8509.837,0.777559513,0.709153083,0.777559513,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,16.4,16394956.98,6.6,6615.944,0.712824217,0.551328667,0.712824217,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,20.5,20491754.68,6.5,6500.1,0.890945856,0.541675,0.890945856,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,36.3,36283217.8,4,3977.54,0.907080445,0.198877,0.907080445,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.6,3560553.933,1.4,1398.136,0.712110787,0.466045333,0.712110787,658704, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.6,27638000,9.8,9834.222,0.987071429,0.546345667,0.987071429,23649720, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,35.2,35235748.91,15.2,15235.904,0.880893723,0.7617952,0.880893723,5600000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.6,19598946,5.6,5628,0.852128087,0.469,0.852128087,1979411, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,24.4,24373316.08,10.1,10075.928,0.609332902,0.5037964,0.609332902,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,24,24005648.23,8.8,8800.43,0.600141206,0.4400215,0.600141206,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,23.8,23809969.26,8.5,8465.824,0.595249231,0.4232912,0.595249231,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,24.1,24051371.67,11.4,11394.93,0.601284292,0.5697465,0.601284292,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,24.9,24866609.99,11,10973.174,0.62166525,0.5486587,0.62166525,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,38,37993515.5,18.6,18640.386,0.949837888,0.9320193,0.949837888,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,37.8,37838000,14.8,14822.179,0.94595,0.74110895,0.94595,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,8.4,8435008.37,3.5,3520.749,0.843500837,0.7041498,0.843500837,760430, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,28.7,28743600,8.8,8838,0.95812,0.5892,0.95812,"6,150,000",  ,1
Secondary Outbound,Ambient,Land,3/2/17,5.6,5644529.22,3,3046.96,1.128905844,1.015653333,1,612718, Vol Fill/Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,2.9,2883159.106,1.2,1154.525,0.576631821,0.384841667,0.576631821,813268, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,19.1,19113250.03,8.5,8537.795,0.682616072,0.569186333,0.682616072,1373263, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,16.1,16130329.6,6.3,6330.8,0.701318678,0.527566667,0.701318678,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,15.4,15375300.22,6,6030.03,0.668491314,0.5025025,0.668491314,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,15.1,15064889.9,6.9,6899.168,0.654995213,0.574930667,0.654995213,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,15.2,15208988.91,5.8,5751.412,0.661260387,0.479284333,0.661260387,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,17.6,17568121.28,6.3,6254.579,0.76383136,0.521214917,0.76383136,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,17,17009648.1,6.5,6534,0.739549917,0.5445,0.739549917,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,16.9,16892687,7.2,7200,0.734464652,0.6,0.734464652,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,17.7,17738542.1,8,8020.65,0.771240961,0.6683875,0.771240961,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,27.2,27229882.88,9.8,9760.369,0.972495817,0.542242722,0.972495817,37122900, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.8,3818035.2,2.5,2523.36,0.76360704,0.84112,0.84112,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.8,3818035.2,2.5,2523.36,0.76360704,0.84112,0.84112,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,11.2,11154018.55,4.6,4638.479,0.484957328,0.386539917,0.484957328,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,40.6,40564912,17.2,17200,1.0141228,0.86,1,1702141, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,17.8,17803476.82,5.3,5346.394,0.774064209,0.445532833,0.774064209,1100733, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,22.2,22150656,6.6,6580,0.5537664,0.329,0.5537664,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,16.7,16730884.72,7.2,7231.846,0.597531597,0.401769222,0.597531597,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,4.9,4911753.393,1.9,1949.66,0.818625566,0.97483,0.97483,479857, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,0.1,122986.697,0,30.128,0.040995566,0.030128,0.040995566,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,2.5,2542380,0.2,191.894,0.508476,0.063964667,0.508476,1080035, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,37.5,37510890.2,15.7,15724.565,0.937772255,0.78622825,0.937772255,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,8.9,8934502.014,3.4,3405.9,0.893450201,0.68118,0.893450201,926425, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,13.3,13279001.3,5.4,5424.162,0.577347882,0.4520135,0.577347882,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,14,14013005.94,5.5,5453.644,0.500464498,0.302980222,0.500464498,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,13.6,13640105.67,3.5,3535.001,0.487146631,0.196388944,0.487146631,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,22.6,22567672,7.3,7314.428,0.805988286,0.487628533,0.805988286,1373263, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.7,3736220.7,1.1,1082.4,0.62270345,0.5412,0.62270345,479857, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,15.6,15551103.83,6,5984.444,0.555396565,0.332469111,0.555396565,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,14.1,14057637.54,5.8,5819.475,0.502058484,0.323304167,0.502058484,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,8.6,8621360.5,5.6,5599.5,0.307905732,0.311083333,0.311083333,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,8.6,8621360.5,5.6,5599.5,0.307905732,0.311083333,0.311083333,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/2/17,12.5,12477622.96,1.7,1668.243,0.445629392,0.092680167,0.445629392,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,2.1,2083354.751,0.8,821.613,0.694451584,0.821613,0.821613,438697, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,1.2,1157421.042,0.5,468.34,0.385807014,0.46834,0.46834,438697, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,22.4,22392552.9,15.1,15102.45,0.559813822,0.7551225,0.7551225,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,9.2,9228517.48,3.9,3913,0.922851748,0.7826,0.922851748,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,9.2,9248795.293,3.8,3822.433,0.924879529,0.7644866,0.924879529,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,3.4,3444754.396,1.4,1443.419,0.688950879,0.481139667,0.688950879,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/2/17,4.4,4430917.812,1.8,1782.217,0.886183562,0.594072333,0.886183562,722414, Check Out/ ,1
